Player ID,Player Name,Short Name,Position,Position Code,Birth Date,Age,Age Group,Jersey Number,Matches Played,Minutes Played,Minutes per Appearance,Goals,Assists,Attempts at Goal,Attempts on Target,Goal Conversion Rate,Passes,Passes Completed,Passing Accuracy,Fouls Against,Fouls Against per 90,Fouls For,Fouls For per 90,xG,xG Efficiency,Made Appearance?,Attempts >= 3?,Passes >= 50?,Minutes >= 90?,Non-GK?,Forward?,Assignment Population Eligible?,Task 2 Eligible?,Task 3 Eligible?,FIFA AttemptAtGoalAgainstOnTarget,FIFA AttemptAtGoalBlocked,FIFA AttemptAtGoalFromBallProgression,FIFA AttemptAtGoalFromCorner,FIFA AttemptAtGoalFromCross,FIFA AttemptAtGoalFromFreeKicks,FIFA AttemptAtGoalFromOther,FIFA AttemptAtGoalFromPass,FIFA AttemptAtGoalFromPenalty,FIFA AttemptAtGoalFromRebound,FIFA AttemptAtGoalInsideThePenaltyArea,FIFA AttemptAtGoalInsideThePenaltyAreaOnTarget,FIFA AttemptAtGoalOffTarget,FIFA AttemptAtGoalOutsideThePenaltyArea,FIFA AttemptAtGoalOutsideThePenaltyAreaOnTarget,FIFA AttemptedBallProgressions,FIFA AttemptedSwitchesOfPlay,FIFA AvgSpeed,FIFA CompletedBallProgressions,FIFA CompletedSwitchesOfPlay,FIFA Corners,FIFA Crosses,FIFA CrossesCompleted,FIFA DefensivePressuresApplied,FIFA DirectDefensivePressuresApplied,FIFA DirectFreeKicks,FIFA DirectRedCards,FIFA DistanceHighSpeedRunning,FIFA DistanceHighSpeedSprinting,FIFA DistanceJogging,FIFA DistanceLowSpeedSprinting,FIFA DistanceWalking,FIFA DistributionsCompletedUnderPressure,FIFA DistributionsUnderPressure,FIFA ForcedTurnovers,FIFA FreeKicks,FIFA GoalkeeperDefensiveActionsInsidePenaltyArea,FIFA GoalkeeperDefensiveActionsOutsidePenaltyArea,FIFA GoalkeeperSavePercentage,FIFA GoalkeeperSaves,FIFA GoalkeeperSavesOnTarget,FIFA GoalKicks,FIFA GoalsFromDirectFreeKicks,FIFA GoalsInsideThePenaltyArea,FIFA GoalsOutsideThePenaltyArea,FIFA HeadedAttemptAtGoal,FIFA IndirectFreeKicks,FIFA IndirectRedCards,FIFA LinebreaksAttempted,FIFA LinebreaksAttemptedAllLines,FIFA LinebreaksAttemptedAttackingAndMidfieldLine,FIFA LinebreaksAttemptedAttackingLine,FIFA LinebreaksAttemptedAttackingLineCompleted,FIFA LinebreaksAttemptedAttackingLineCompletedOnly,FIFA LinebreaksAttemptedAttackingLineOnly,FIFA LinebreaksAttemptedCompleted,FIFA LinebreaksAttemptedDefensiveLine,FIFA LinebreaksAttemptedDefensiveLineCompleted,FIFA LinebreaksAttemptedDefensiveLineCompletedOnly,FIFA LinebreaksAttemptedDefensiveLineOnly,FIFA LinebreaksAttemptedMidfieldAndDefensiveLine,FIFA LinebreaksAttemptedMidfieldLine,FIFA LinebreaksAttemptedMidfieldLineCompleted,FIFA LinebreaksAttemptedMidfieldLineCompletedOnly,FIFA LinebreaksAttemptedMidfieldLineOnly,FIFA LinebreaksAttemptedUnderPressure,FIFA LinebreaksCompletedAllLines,FIFA LinebreaksCompletedAttackingAndMidfieldLine,FIFA LinebreaksCompletedMidfieldAndDefensiveLine,FIFA LinebreaksCompletedUnderPressure,FIFA NumberOfInvolvements,FIFA NumberOfPossessionSequences,FIFA NumberOfShotEndingSequences,FIFA OffersToReceiveInBehind,FIFA OffersToReceiveInBetween,FIFA OffersToReceiveInFront,FIFA OffersToReceiveInside,FIFA OffersToReceiveOutside,FIFA OffersToReceiveTotal,FIFA Offsides,FIFA OwnGoals,FIFA Penalties,FIFA PenaltiesScored,FIFA ReceivedOffersToReceive,FIFA ReceptionsBetweenMidfieldAndDefensiveLine,FIFA ReceptionsInBehind,FIFA ReceptionsUnderDirectPressure,FIFA ReceptionsUnderIndirectPressure,FIFA ReceptionsUnderNoPressure,FIFA ReceptionsUnderPressure,FIFA RedCards,FIFA SpeedRuns,FIFA Sprints,FIFA SubstitutionsIn,FIFA SubstitutionsOut,FIFA TakeOnsCompleted,FIFA Threat,FIFA ThrowIns,FIFA TopSpeed,FIFA TotalDistance,FIFA YellowCards,FIFA Source URL
284190,HASSAN ALHAYDOS,ALHAYDOS,Forward,FW,11/12/1990,35,Older,10,2,69.7,34.8,1,0,1,1,100.00%,14,10,71.40%,1,1.29,1,1.29,0.66,1.51x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4.747118632,0,0,0,0,0,46,1,0,0,1497.089981,57.38999939,3764.759979,488.0600204,2483.110046,8,14,8,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,2,0,0,1,2,1,0,0,0,0,3,2,2,2,6,0,0,0,2,31,14,3,10,10,1,11,10,21,0,0,0,0,6,7,0,2,14,0,16,0,147,43,1,1,0,1.584507495,2,30.80184937,8290.4104,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
494374,Hazem MASTOURI,MASTOURI,Forward,FW,18/06/1997,28,Older,9,1,92.7,92.7,1,0,3,2,33.30%,10,7,70.00%,2,1.94,2,1.94,0.21,4.80x,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,1,0,0,1,1,0,0,1,1,1,2,1,1,0,2.166080952,1,0,0,1,1,38,4,0,0,1235.72998,235.8899994,4211.97998,460.8099976,3896.729492,9,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,37,23,6,14,1,0,11,4,15,0,0,0,0,1,14,1,7,10,2,17,0,106,39,0,1,1,1.228283882,0,34.84346008,10041.13965,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
430465,IBRAHIM ADEL,I. ADEL,Forward,FW,23/04/2001,25,Younger,20,1,7.1,7.1,0,0,0,0,,6,4,66.70%,0,0,0,0,0,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70131588,0,0,0,0,0,4,2,0,0,188.8200073,32.86999893,430.9500122,125.7200012,228.1300201,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,0,0,5,2,2,1,1,0,2,2,1,1,4,1,0,0,4,12,5,1,3,6,1,2,8,10,0,0,0,0,3,4,0,0,1,5,1,0,18,8,1,0,0,0.944795787,0,27.88941193,1006.48999,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
496358,Ibrahim MBAYE,I. MBAYE,Forward,FW,24/01/2008,18,Younger,20,4,203.7,50.9,1,0,4,1,25.00%,67,63,94.00%,0,0,2,0.88,0.29,3.43x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,1,0,1,0,0,2,0,0,4,1,2,0,0,12,0,5.554263592,4,0,0,8,1,41,6,0,0,2199.21994,810.4900284,7010.240173,1106.639969,7443.619507,57,78,2,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,1,2,1,0,0,9,9,4,2,7,1,5,4,2,2,13,1,0,1,6,176,75,10,36,38,21,26,69,95,0,0,0,0,40,41,4,2,56,35,58,0,191,104,3,1,4,3.000629246,2,34.71166229,18570.20923,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
485068,Igor MATANOVIC,MATANOVIĆ,Forward,FW,31/03/2003,23,Younger,20,3,125.8,41.9,0,0,4,2,0.00%,14,11,78.60%,4,2.86,3,2.15,0.12,0.00x,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,1,2,2,0,0,0,0,0,0,3,1,1,1,1,5,0,4.631386876,2,0,0,0,0,49,10,0,0,1913.870056,280.3299866,5378.480103,901.5400085,4292.570129,8,17,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,2,0,0,0,1,44,29,5,15,19,2,33,3,36,1,0,0,0,5,22,0,3,13,8,16,0,164,73,3,0,2,7.379687786,0,30.4525795,12766.79004,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
368546,Igor Sergeev,SERGEEV,Forward,FW,30/04/1993,33,Older,21,3,46.7,15.6,0,0,0,0,,4,4,100.00%,0,0,0,0,0,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93527317,0,0,0,0,0,21,2,0,0,946.8499908,11.28000069,2698.829834,375.7399979,1559.279938,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,9,4,0,10,3,13,1,0,0,0,2,3,0,1,1,3,2,0,79,26,3,0,0,14.32107639,0,26.98392868,5591.97998,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
519836,IGOR THIAGO,THIAGO,Forward,FW,26/06/2001,24,Younger,25,1,65.1,65.1,0,0,2,1,0.00%,5,4,80.00%,2,2.76,0,0,0.4,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,0,1.381308651,1,0,0,0,0,25,5,0,0,1200.969971,159.2900085,3297.390137,480.2700195,2360.890137,4,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,21,11,2,15,1,0,12,4,16,0,0,0,0,0,9,0,1,6,3,7,0,95,43,0,1,1,4.281344414,0,33.20450592,7498.810547,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
448815,Iliman NDIAYE,NDIAYE,Forward,FW,6/03/2000,26,Younger,13,3,134.2,44.7,1,2,3,2,33.30%,59,53,89.80%,2,1.34,1,0.67,0.21,4.77x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,1,0,0,0,1,1,0,0,2,1,1,1,1,12,0,5.169120073,9,0,0,2,0,41,8,0,0,2102.78006,431.5899887,6373.450073,785.1000214,4980.210205,50,67,6,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2,0,3,2,1,1,10,4,2,1,2,0,9,6,5,7,11,1,0,0,5,137,55,11,17,36,14,33,34,67,0,0,0,0,28,38,3,5,44,21,49,0,188,74,2,1,6,3.634147167,0,32.61249924,14673.13062,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
411376,Inaki WILLIAMS,WILLIAMS,Forward,FW,15/06/1994,31,Older,19,2,140.3,70.1,0,0,3,0,0.00%,23,15,65.20%,2,1.28,1,0.64,0.06,0.00x,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,0,0,0,0,1,2,0,0,1,0,1,2,0,2,0,2.746053576,1,0,0,4,1,43,3,1,0,1337.870056,379.4200134,4269.02002,830.72995,6039.649658,14,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,2,1,1,5,3,2,2,2,0,2,1,0,0,7,0,1,0,4,67,34,3,26,12,0,17,21,38,1,0,0,0,9,23,0,0,25,8,25,0,117,64,0,2,1,2.045167029,0,33.52684021,12856.68945,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
481242,Iqraam RAYNERS,RAYNERS,Forward,FW,19/12/1995,30,Older,15,4,182.1,45.5,0,0,1,0,0.00%,24,21,87.50%,1,0.49,1,0.49,0.11,0.00x,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6.677116275,1,0,0,2,0,83,2,0,0,2356.900009,911.530014,6776.299683,1202.650047,8062.429993,11,16,7,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2,3,1,1,3,0,2,1,1,2,4,0,0,0,2,62,41,3,57,17,1,51,24,75,2,0,0,0,17,25,5,9,19,6,28,0,193,108,2,2,0,10.07323056,1,34.07123184,19309.81055,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
472877,Irfan Can KAHVECI,KAHVECİ,Forward,FW,15/07/1995,30,Older,17,1,7.5,7.5,0,0,0,0,,2,2,100.00%,0,0,0,0,0,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73845609,0,0,0,0,0,4,1,0,0,159.8699951,44.74000168,414.7399902,111.5500031,288.6900024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,3,0,3,4,7,0,0,0,0,1,1,0,0,0,2,0,0,13,6,1,0,0,3.224440813,0,32.63275146,1019.589966,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
489417,Isidro PITTA,PITTA,Forward,FW,14/08/1999,26,Younger,25,1,55.1,55.1,0,0,0,0,,4,3,75.00%,2,3.27,0,0,0,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312722778,0,0,0,1,0,26,3,0,0,858.289978,164.1000214,2567.179932,318.2099915,2129.280029,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,2,3,0,0,0,1,15,10,0,5,0,0,3,2,5,2,0,0,0,0,5,0,1,7,1,8,0,77,23,0,1,0,1.211380601,0,33.63687134,6037.060059,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
401889,Ismaila SARR,ISMAÏLA,Forward,FW,25/02/1998,28,Older,18,4,419.2,104.8,4,1,17,6,23.50%,73,57,78.10%,1,0.21,9,1.93,3.68,1.09x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,1,1,5,0,3,6,0,1,15,6,7,2,0,13,0,6.692768216,6,0,0,2,0,157,11,0,0,6384.209717,1329.029984,19889.73999,2967.860077,16149.04956,54,96,18,0,0,0,0,0,0,0,0,4,0,2,0,0,16,1,1,2,1,0,0,7,10,5,5,9,0,4,1,0,2,15,0,1,0,6,213,112,28,68,51,8,96,31,127,2,0,0,0,32,73,7,20,82,12,102,0,556,216,0,2,4,10.96894896,0,34.46630859,46719.89063,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
359381,Ivan PERISIC,PERIŠIĆ,Forward,FW,2/02/1989,37,Older,14,4,413.7,103.4,1,1,2,2,50.00%,150,132,88.00%,4,0.87,1,0.22,0.32,3.15x,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,5,1,6.038311481,4,1,2,19,3,88,13,3,0,5144.969971,1305.40004,14928.44019,2267.140167,17935.74951,79,108,12,3,0,0,0,0,0,0,0,1,0,1,0,0,53,4,9,20,12,7,7,31,9,5,2,4,1,24,14,8,10,33,2,3,1,19,335,142,14,67,47,21,34,101,135,0,0,0,0,47,44,10,0,57,98,57,0,452,183,0,0,2,1.832634434,15,33.52261353,41581.70117,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
448198,Ivan TONEY,TONEY,Forward,FW,16/03/1996,30,Older,22,2,89.9,45,0,0,2,1,0.00%,21,15,71.40%,0,0,3,3,0.06,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,1.726583302,0,0,0,0,0,21,4,0,0,1101.969986,100.6599939,3498.779755,542.75,3885.650314,10,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,2,2,1,1,7,1,1,0,0,0,4,4,3,3,5,1,0,0,5,52,23,4,17,19,4,33,7,40,2,0,0,0,10,12,1,4,13,11,17,0,94,40,1,1,0,3.684852123,0,28.2734375,9129.809509,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
405755,Jaminton CAMPAZ,CAMPAZ,Forward,FW,24/05/2000,26,Younger,21,3,99,33,1,0,6,3,16.70%,18,12,66.70%,2,1.82,3,2.73,0.64,1.56x,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,1,0,1,0,3,1,0,0,3,1,3,3,2,7,2,4.049155045,5,2,0,3,0,41,5,0,0,1655.429855,224.920002,4122.59021,911.8499908,3731.070038,15,27,5,0,0,0,0,0,0,0,0,1,0,1,0,0,11,2,0,3,2,1,1,6,2,1,0,0,0,6,3,2,4,7,1,0,0,3,59,28,9,16,21,0,16,21,37,2,0,0,0,11,13,2,4,10,18,14,0,143,67,3,0,5,4.598382711,0,29.84779358,10645.85974,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
441171,Jan KUCHTA,KUCHTA,Forward,FW,8/01/1997,29,Older,11,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
423933,Jayden Nelson,NELSON,Forward,FW,26/09/2002,23,Younger,26,1,12.6,12.6,0,0,1,0,0.00%,8,6,75.00%,0,0,0,0,0.07,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1.385046196,3,0,0,0,0,2,0,0,0,232.1000214,43.63999939,581.7000122,69.19999695,535.6500244,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,0,0,0,1,20,8,1,0,2,2,1,3,4,0,0,0,0,4,2,0,0,7,3,7,0,19,5,1,0,2,0.671055198,0,28.97211647,1462.290039,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
403094,Jean-Philippe MATETA,MATETA,Forward,FW,28/06/1997,28,Older,22,3,38.1,12.7,0,0,3,1,0.00%,2,2,100.00%,1,2.36,0,0,0.92,0.00x,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,1,1,1,0,0,0,0,0,3,1,2,0,0,1,0,2.804369152,1,0,0,0,0,23,2,0,0,564.3699951,177.9999847,2186.790039,300.820015,1488.480042,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,13,5,0,13,5,18,0,0,0,0,2,3,1,3,2,1,5,0,44,23,3,0,1,10.96289122,0,30.33389664,4718.459961,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
466363,Jearl MARGARITHA,MARGARITHA,Forward,FW,10/04/2000,26,Younger,16,2,50.8,25.4,0,0,1,0,0.00%,8,8,100.00%,0,0,0,0,0.05,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,4.543123404,0,0,0,0,0,23,1,0,0,750.769989,151.9000015,2495.910034,435.8800049,1851.140137,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1,11,6,0,9,8,17,0,0,0,0,4,7,2,1,8,1,9,0,62,36,2,0,0,3.051889837,1,30.70113564,5685.600098,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
424047,Jeremy Antonisse,ANTONISSE,Forward,FW,29/03/2002,24,Younger,11,2,85.3,42.7,0,0,1,0,0.00%,35,25,71.40%,0,0,0,0,0.05,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,4.848971526,1,1,2,6,3,39,3,5,0,1735.060059,377.539978,4532.290161,799.3200073,2917.019897,17,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,1,1,1,7,2,0,0,1,0,10,6,6,9,8,0,0,0,5,82,40,4,10,18,5,21,12,33,0,0,0,0,8,11,0,0,14,22,14,0,145,55,2,0,1,1.305640221,0,31.28423119,10361.22949,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
514326,Jeremy AREVALO,AREVALO,Forward,FW,19/03/2005,21,Younger,24,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
448341,Jeremy DOKU,DOKU,Forward,FW,27/05/2002,24,Younger,11,5,341.7,68.3,0,0,3,1,0.00%,90,74,82.20%,4,1.05,18,4.74,0.14,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,1,0,0,0,0,2,0,0,3,1,2,0,0,53,0,5.215637922,26,0,0,11,4,134,18,1,0,5090.160004,746.6000061,12011.8996,1973.66008,15354.28064,92,147,15,1,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,6,4,1,2,34,16,13,8,10,2,23,17,12,17,44,3,0,2,34,263,146,18,51,73,23,58,89,147,0,0,0,0,50,88,5,14,73,63,87,0,443,172,1,3,21,3.578636229,2,34.68144608,35176.6001,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
416652,Jesse RANDALL,RANDALL,Forward,FW,19/08/2002,23,Younger,21,3,79.1,26.4,0,0,1,0,0.00%,16,12,75.00%,0,0,1,1.14,0.01,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,7.79895703,3,0,3,5,2,15,2,0,0,1369.800003,556.1900063,3643.539856,825.3499832,2929.390106,14,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,1,50,28,3,23,21,2,20,26,46,0,0,0,0,8,6,2,1,15,7,16,0,113,69,3,0,2,4.21145457,0,34.60516357,9324.269775,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
369530,Jhon CORDOBA,CORDOBA,Forward,FW,11/05/1993,33,Older,9,3,109,36.3,0,0,2,1,0.00%,12,9,75.00%,1,0.83,2,1.65,0.32,0.00x,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,3.153240395,0,0,0,0,0,23,2,0,0,1059.229988,150.960001,3337.510147,421.8500023,4895.400116,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3,22,9,0,25,6,31,2,0,0,0,7,13,3,7,2,7,9,0,104,33,1,2,0,13.01343107,0,32.14454269,9864.950256,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
418535,JOAO FELIX,JOÃO FÉLIX,Forward,FW,10/11/1999,26,Younger,11,3,219,73,0,0,6,1,0.00%,60,47,78.30%,3,1.23,6,2.47,0.62,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,1,1,0,0,1,3,0,0,4,1,4,2,0,15,0,3.936809158,6,0,0,4,0,99,14,0,0,3084.299988,612.2299652,10207.33984,1190.27002,8690.469971,48,81,23,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2,1,3,2,0,0,16,9,3,1,6,1,13,11,8,9,25,1,1,1,16,162,76,14,56,58,23,95,42,137,0,0,0,0,34,49,7,7,65,15,72,0,276,94,0,3,5,3.613392949,2,32.70502472,23784.60938,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
405920,John YEBOAH,YEBOAH ZAMORA,Forward,FW,23/06/2000,25,Younger,9,4,330.3,82.6,0,0,8,3,0.00%,104,85,81.70%,0,0,4,1.09,0.72,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,2,0,0,0,2,4,0,0,4,2,5,4,1,15,1,5.743861198,12,0,3,9,4,73,20,0,0,4266.850159,898.7199936,12046.6499,1967.23999,12321.38989,84,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,4,2,1,2,18,9,6,5,6,1,18,10,9,15,28,1,0,0,16,262,132,18,39,55,20,43,71,114,0,0,0,0,44,52,3,7,79,44,86,0,395,169,0,4,9,2.324905872,2,33.86237335,31500.84961,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
441257,Jonathan DAVID,J. DAVID,Forward,FW,14/01/2000,26,Younger,10,5,475.9,95.2,3,0,18,9,16.70%,103,76,73.80%,5,0.95,5,0.95,2.71,1.11x,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,0,1,3,1,5,7,0,1,13,9,6,5,0,2,1,6.611299229,1,1,0,6,0,227,21,1,0,7539.909912,1093.959991,22187.43091,3080.51001,18312.47021,48,83,45,1,0,0,0,0,0,0,0,3,0,0,0,0,33,4,1,5,3,0,0,18,10,6,4,5,1,18,9,6,12,20,2,1,0,9,307,167,24,64,117,28,133,76,209,0,0,0,0,74,93,11,17,80,66,97,0,667,256,0,1,1,11.68377626,1,32.34904099,52214.28027,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
